ID,deaths_r,deaths_nr,deaths,pestfield,dis_pestf,dis_sewers,dis_bspump,death_dum,COORD_X,COORD_Y,death_proportion
624,0,0,0,0,25.61,26.78,134.08,0,529274.5949805378,180969.3946572831,0.0
625,0,0,0,0,23.38,23.38,132.95,0,529277.2231045804,180966.47063135792,0.0
626,0,0,0,0,22.43,22.43,132.91,0,529280.0094146491,180961.18941124287,0.0
627,1,0,1,0,21.86,21.86,132.24,1,529282.4412305445,180958.26039410327,0.05555555555555555
628,0,0,0,0,87.28,6.73,157.99,0,529245.4766523577,180978.88601008605,0.0
629,0,0,0,0,52.72,7.7,156.61,0,529247.7001231486,180976.42392271524,0.0
630,0,0,0,0,49.71,11.48,155.37,0,529250.4583915332,180972.24387678012,0.0
631,0,0,0,0,46.34,16.09,153.63,0,529253.9037664426,180968.0813071592,0.0
632,1,0,1,0,44.46,24.1,153.79,1,529256.9423799033,180960.6026878817,0.05555555555555555
633,0,0,0,0,41.56,28.09,151.54,0,529260.7443883695,180957.86592418188,0.0
634,0,0,0,0,41.43,22.25,151.94,0,529264.0694881561,180950.70942432145,0.0
635,0,0,0,0,39.97,20.87,150.01,0,529269.3057377768,180945.64792708337,0.0
636,0,0,0,0,40.78,21.32,149.19,0,529274.3736922129,180939.48025172547,0.0
637,0,0,0,0,44.32,16.55,149.92,0,529278.8807212568,180932.1964101652,0.0
638,0,0,0,0,45.96,11.52,149.21,0,529282.8049310953,180928.5182825066,0.0
639,0,0,0,0,48.75,7.54,149.38,0,529286.2503606078,180924.35573419044,0.0
640,0,0,0,0,50.84,5.79,149.24,0,529289.1729882282,180921.43920524564,0.0
641,0,0,0,0,23.13,23.13,131.97,0,529286.3192910108,180952.5347055748,0.0
642,0,0,0,0,26.34,20.53,132.07,0,529290.2995197729,180946.65420420188,0.0
643,0,0,0,0,28.52,16.87,132.08,0,529292.6371923211,180943.56538186767,0.0
644,0,0,0,0,30.56,13.78,131.83,0,529295.0610192049,180940.95099623763,0.0
645,0,0,0,0,36.68,7.21,133.42,0,529298.6646430846,180934.43126113896,0.0
646,0,0,0,0,39.91,5.92,133.39,0,529301.7915937377,180931.2051082989,0.0
647,1,0,1,0,55.83,9.35,151.68,1,529291.1780667579,180915.98070159255,0.05555555555555555
648,0,0,0,0,58.32,12.16,150.9,0,529295.5770818412,180912.94432042923,0.0
649,1,0,1,0,62.8,17.36,152.4,1,529298.6419040408,180908.29985303665,0.05555555555555555
650,0,0,0,0,44.49,7.96,134.09,0,529305.2410400899,180926.88525981255,0.0
651,0,0,0,0,49.79,12.03,135.95,0,529308.0193937825,180921.91868017803,0.0
652,1,0,1,0,55.11,13.56,136.27,1,529312.9452307076,180917.47898589005,0.05555555555555555
653,1,0,1,0,58.35,10.48,137.68,1,529314.4936588865,180914.52750585525,0.05555555555555555
654,4,0,4,0,62.88,6.78,139.52,1,529316.9535352867,180910.49731509807,0.2222222222222222
655,1,0,1,0,61.49,9.94,136.12,1,529319.6459355336,180912.7696284008,0.05555555555555555
656,0,0,0,0,63.16,12.0,134.3,0,529323.4861275726,180912.39510053687,0.0
657,0,0,0,0,60.54,12.69,129.85,0,529325.7458593771,180916.230554256,0.0
658,1,0,1,0,59.47,11.61,124.99,1,529329.6902932017,180919.47922127656,0.05555555555555555
659,3,0,3,0,69.18,10.92,120.29,1,529335.6339193734,180921.3620354605,0.16666666666666666
660,2,0,2,0,64.62,11.1,113.83,1,529340.4257361371,180926.04900817983,0.1111111111111111
661,2,0,2,0,61.36,12.78,108.37,1,529344.9470913849,180929.7846142744,0.1111111111111111
662,0,0,0,0,53.26,20.88,102.07,0,529343.6631653728,180937.78008759135,0.0
663,0,0,0,0,90.53,11.93,184.92,0,529277.7654037655,180883.3695117811,0.0
664,0,0,0,0,87.01999999999998,7.9,179.92,0,529282.6133333212,180885.8540488604,0.0
665,0,0,0,0,81.42,8.05,171.79,0,529290.063528302,180890.2937651384,0.0
666,0,0,0,0,78.68,11.01,168.03,0,529293.0464260286,180892.73086800956,0.0
667,0,0,0,0,75.79999999999998,12.08,163.47,0,529297.1050663593,180895.35275489063,0.0
668,0,0,0,0,72.18,15.47,158.31,0,529300.9433712998,180898.9135273355,0.0
669,0,0,0,0,68.86,4.86,152.12,0,529306.4503693188,180902.51675850103,0.0
670,1,0,1,0,92.11000000000001,8.52,171.24,1,529306.8464116681,180879.229468399,0.05555555555555555
671,0,0,0,0,100.67,5.48,187.36,0,529290.064967153,180870.9318042336,0.0
672,0,0,0,0,104.4,8.61,188.88,0,529293.3101178217,180866.92157897487,0.0
673,1,0,1,0,108.1,11.76,190.51,1,529296.3549524061,180863.06367412003,0.05555555555555555
674,0,0,0,0,112.34,16.41,192.28,0,529300.0989150513,180858.75131351015,0.0
675,0,0,0,0,118.6,14.37,195.95,0,529303.6945921112,180852.54620731095,0.0
676,0,0,0,0,121.47,10.99,197.17,0,529306.3187870062,180849.7795084926,0.0
677,0,0,0,0,126.22,6.4,199.19,0,529310.7538888038,180845.3273245128,0.0
678,0,0,0,0,96.45,10.75,173.88,0,529308.7213439388,180875.02697644537,0.0
679,0,0,0,0,100.52,15.71,175.2,0,529312.5474583092,180871.3463735728,0.0
680,0,0,0,0,106.21,17.25,178.24,0,529316.0209674379,180866.0826551765,0.0
681,1,0,1,0,114.63,8.68,182.62,1,529321.7140363766,180858.51419592195,0.05555555555555555
682,0,0,0,0,86.01,16.57,160.97,0,529314.9156651535,180886.36102094664,0.0
683,0,0,0,0,85.61,16.99,158.47,0,529318.1308970893,180887.38731859403,0.0
684,0,0,0,0,82.42,14.01,153.96,0,529320.4888041712,180891.2252672329,0.0
685,1,0,1,0,81.70999999999998,14.54,150.47,1,529324.3711296321,180893.05561672268,0.05555555555555555
686,0,0,0,0,80.4,17.07,146.11,0,529328.4257514678,180895.83484170027,0.0
687,0,0,0,0,78.44,10.09,138.86,0,529334.7841374193,180900.71908685192,0.0
688,0,0,0,0,85.67,5.19,133.01,0,529339.4898273811,180904.9316218605,0.0
689,0,0,0,0,112.38,6.14,150.0,0,529357.7008754043,180880.20875672236,0.0
690,0,0,0,0,114.67,11.43,154.24,0,529353.0653078613,180877.0998929423,0.0
691,0,0,0,0,118.18,16.7,159.24,0,529349.1408721604,180873.0646443012,0.0
692,0,0,0,0,110.34,25.67,165.15,0,529342.2676447848,180869.11176795448,0.0
693,0,0,0,0,112.43,18.64,171.92,0,529335.5125828407,180864.3748350999,0.0
694,0,0,0,0,115.16,13.09,178.65,0,529329.1501466742,180859.64790279348,0.0
695,0,0,0,0,135.26,10.62,205.53,0,529314.609949273,180836.6102160261,0.0
696,0,0,0,0,141.19,7.46,209.4,0,529317.8951670822,180831.02687808263,0.0
697,0,0,0,0,146.68,9.41,212.42,0,529322.2441429753,180826.10026784788,0.0
698,0,0,0,0,153.83,16.01,217.0,0,529326.8294774299,180819.60552893972,0.0
699,0,0,0,0,159.92,22.32,220.82,0,529331.0923201529,180814.20448993097,0.0
700,0,0,0,0,167.06,31.38,225.6,0,529335.6736727161,180807.8670715485,0.0
701,0,0,0,0,174.58,23.03,230.83,0,529340.3612037603,180801.21752965343,0.0
702,0,0,0,0,180.58,16.71,234.74,0,529344.8123900574,180796.13612345257,0.0
703,0,0,0,0,185.55,12.43,238.32,0,529347.8693145072,180791.80631023995,0.0
704,0,0,0,0,193.45,8.24,244.02,0,529352.9535231594,180785.00945956967,0.0
705,0,0,0,0,200.94,10.74,249.41,0,529358.0257333614,180778.6845521365,0.0
706,0,0,0,0,215.41,25.77,264.39,0,529357.8211368537,180763.56753643352,0.0
707,0,0,0,0,228.74,30.02,275.6,0,529363.9249760242,180751.4445476704,0.0
708,0,0,0,0,212.43,21.54,259.72,0,529361.5453295857,180767.75510581143,0.0
709,0,0,0,0,235.85,34.65,269.66,0,529368.5005944036,180756.91311047957,0.0
710,0,0,0,0,208.16,16.83,254.65,0,529362.9917865392,180772.67177668717,0.0
711,0,0,0,0,224.22,23.44,258.19,0,529367.6153170792,180768.53926343945,0.0
712,0,0,0,0,230.29,28.81,263.03,0,529372.6635352931,180763.15824679888,0.0
713,0,0,0,0,235.02,20.87,267.12,0,529375.4260174785,180758.82095374487,0.0
714,0,0,0,0,240.3,15.49,271.67,0,529378.6913257507,180754.02421766368,0.0
715,0,0,0,0,245.29,11.65,276.2,0,529380.8728564688,180749.3573094264,0.0
716,0,0,0,0,250.55,7.55,280.63,0,529384.7231417155,180744.7328827008,0.0
717,0,0,0,0,197.01,16.27,220.81,0,529400.5918205124,180804.3248087552,0.0
718,0,0,0,0,199.37,21.26,224.66,0,529396.3688736395,180800.43933950123,0.0
719,0,0,0,0,202.5,27.96,229.59,0,529390.9920200699,180795.58000903245,0.0
720,0,0,0,0,203.52,15.56,232.28,0,529385.5550848927,180793.0803758817,0.0
721,0,0,0,0,207.6,12.16,237.63,0,529381.5604760044,180787.94141507425,0.0
722,0,0,0,0,210.62,11.01,241.76,0,529377.8283060417,180784.06845593144,0.0
723,0,0,0,0,219.93,21.29,249.53,0,529384.1265393451,180775.88580606825,0.0
724,0,0,0,0,225.74,21.74,254.67,0,529387.1093765888,180770.6096404387,0.0
725,0,0,0,0,231.72,15.66,259.81,0,529390.8775110333,180765.35346844673,0.0
726,0,0,0,0,239.22,9.0,266.24,0,529395.8556314181,180758.86878614553,0.0
727,0,0,0,0,271.38,16.36,300.62,0,529390.0496904567,180724.56198528816,0.0
728,0,0,0,0,266.56,8.86,294.61,0,529394.8096171789,180730.50750784983,0.0
729,0,0,0,0,278.94,13.42,307.56,0,529393.567425952,180717.56787791816,0.0
730,0,0,0,0,279.16,8.1,306.46,0,529399.5312980162,180718.6641992086,0.0
731,0,0,0,0,252.43,6.87,298.8,0,529367.1799608581,180727.75778096617,0.0
732,0,0,0,0,256.51,7.75,304.0,0,529364.4573832514,180722.80862898956,0.0
733,0,0,0,0,248.99,9.91,294.03,0,529370.4053557027,180732.24748920783,0.0
734,0,0,0,0,259.74,11.54,292.36,0,529374.2016409449,180733.6034378632,0.0
735,0,0,0,0,255.79,17.37,287.4,0,529378.5028025575,180738.27794967973,0.0
736,0,0,0,0,252.91,11.98,283.88,0,529381.0690793003,180741.6489845017,0.0
737,0,0,0,0,261.59,7.69,286.76,0,529406.2946448437,180738.51323457476,0.0
738,0,0,0,0,258.24,12.69,282.27,0,529410.3994499373,180743.182775392,0.0
739,0,0,0,0,256.16,17.18,279.23,0,529413.8531651343,180746.4190088605,0.0
740,0,0,0,0,252.97,24.0,274.59,0,529418.8334004958,180751.4256772912,0.0
741,0,0,0,0,250.21,30.2,270.36,0,529423.7234760976,180756.1152256772,0.0
742,0,0,0,0,247.45,25.46,266.67,0,529426.4700131965,180760.12053439737,0.0
743,0,0,0,0,243.64,19.24,261.67,0,529429.7694597556,180765.55665786783,0.0
744,0,0,0,0,242.57,15.32,259.21,0,529434.3069282123,180768.66309044475,0.0
745,0,0,0,0,337.29,8.84,349.71,0,529480.4272674089,180685.62090425787,0.0
746,0,0,0,0,353.06,9.13,355.43,0,529531.2354771455,180696.20297783276,0.0
747,0,0,0,0,351.31,7.65,354.39,0,529527.4151461998,180695.7907878616,0.0
748,0,0,0,0,346.85,10.77,350.56,0,529522.6431986581,180698.0304028733,0.0
749,0,0,0,0,343.46,16.17,347.64,0,529519.1593969858,180699.8306030215,0.0
750,0,0,0,0,337.89,9.67,342.71,0,529513.9667460978,180703.16140916184,0.0
751,0,0,0,0,333.16,7.18,338.39,0,529510.1523868137,180706.3699256572,0.0
752,0,0,0,0,327.42,9.66,332.75,0,529507.27556505,180711.33389700556,0.0
753,0,0,0,0,320.39,15.27,325.86,0,529503.6835536894,180717.38155069447,0.0
754,0,0,0,0,315.07,18.69,320.89,0,529500.045494884,180721.38164046223,0.0
755,0,0,0,0,290.3,7.19,297.23,0,529485.3891137168,180741.4721556592,0.0
756,0,0,0,0,283.84,8.68,291.17,0,529481.3303849034,180746.56344423976,0.0
757,0,0,0,0,279.05,11.81,286.87,0,529477.610232129,180749.93179798903,0.0
758,0,0,0,0,238.33,13.18,263.94,0,529401.1002818985,180761.20611854777,0.0
759,0,0,0,0,235.48,18.54,260.0,0,529404.7302860668,180765.2339081646,0.0
760,0,0,0,0,233.06,23.75,256.43,0,529408.4664565806,180768.94957432928,0.0
761,0,0,0,0,230.58,23.96,252.77,0,529412.1986160171,180772.82255609665,0.0
762,0,0,0,0,229.3,19.62,250.41,0,529415.668331367,180775.42954026573,0.0
763,0,0,0,0,225.86,13.53,245.61,0,529419.466595328,180780.563529078,0.0
764,0,0,0,0,225.44,8.45,243.77,0,529424.0240853353,180782.88338888917,0.0
765,0,0,0,0,237.62,5.15,249.35,0,529448.9149329914,180781.3134819648,0.0
766,0,0,0,0,236.12,10.62,246.43,0,529452.8433752534,180785.1914945657,0.0
767,0,0,0,0,235.92,22.8,244.58,0,529457.773456111,180788.30794953523,0.0
768,0,0,0,0,233.92,17.93,240.71,0,529462.549270172,180793.6242873572,0.0
769,0,0,0,0,233.26,16.15,238.15,0,529467.7457683297,180797.84944266544,0.0
770,0,0,0,0,232.42,17.02,235.15,0,529473.4130240631,180802.87367016528,0.0
771,0,0,0,0,214.64,5.45,221.82,0,529453.4703558945,180810.70866177193,0.0
772,0,0,0,0,214.91,10.2,223.56,0,529449.6120484655,180807.93433759917,0.0
773,0,0,0,0,216.55,16.12,227.28,0,529444.4355798184,180802.922637122,0.0
774,0,0,0,0,217.65,10.74,229.95,0,529440.3028115581,180799.35425636685,0.0
775,0,0,0,0,217.76,7.24,231.26,0,529436.8170999083,180797.3765058124,0.0
776,0,0,0,0,213.07,11.03,226.65,0,529435.0361899484,180801.7387647768,0.0
777,0,0,0,0,208.55,14.74,222.56,0,529432.3878619376,180805.4492749224,0.0
778,0,0,0,0,203.13,19.62,217.75,0,529428.938228574,180809.76903935312,0.0
779,0,0,0,0,197.32,25.1,212.76,0,529424.8956320325,180814.23112073605,0.0
780,0,0,0,0,208.8,17.89,228.44,0,529415.7946636991,180797.47082194773,0.0
781,0,0,0,0,203.69,20.24,224.17,0,529412.0585689605,180801.4684736748,0.0
782,0,0,0,0,197.75,14.3,218.72,0,529409.2720424072,180806.74962374291,0.0
783,0,0,0,0,192.83,9.56,214.55,0,529406.0267620217,180810.75977664263,0.0
784,0,0,0,0,191.86,16.09,207.66,0,529422.3174364787,180819.0453249353,0.0
785,0,0,0,0,186.99,11.29,203.58,0,529418.7856833711,180822.73334540796,0.0
786,0,0,0,0,180.25,8.82,196.85,0,529416.8505555978,180829.2954895833,0.0
787,0,0,0,0,174.33,9.26,191.47,0,529413.871722778,180834.4143253656,0.0
788,0,0,0,0,167.22,13.36,185.27,0,529409.6949480567,180840.2897338695,0.0
789,0,0,0,0,158.45,20.9,177.72,0,529404.5986952735,180847.5584669053,0.0
790,0,0,0,0,151.21,26.89,171.54,0,529400.4179360651,180853.5911955696,0.0
791,0,0,0,0,143.96,32.46,165.8,0,529395.4599199833,180859.2893090128,0.0
792,0,0,0,0,137.01,19.42,159.99,0,529391.5776641075,180865.17222932357,0.0
793,0,0,0,0,129.26,13.03,153.71,0,529387.0904410653,180871.66940982096,0.0
794,0,0,0,0,121.31,9.25,147.45,0,529382.402905871,180878.31890919263,0.0
795,0,0,0,0,114.49,10.89,142.22,0,529378.3283649802,180884.0395287909,0.0
796,0,0,0,0,101.07,9.61,134.32,0,529366.6776240963,180894.13232533436,0.0
797,1,0,1,0,93.1,17.24,128.34,1,529362.7633928342,180901.27376930785,0.05555555555555555
798,1,0,1,0,85.51999999999998,10.38,124.33,1,529356.4192300553,180907.40887936976,0.05555555555555555
799,1,0,1,0,77.89,6.99,118.56,1,529353.5847661751,180914.57781246587,0.05555555555555555
800,0,0,0,0,104.39,13.57,144.9,0,529351.7253077233,180887.29774311127,0.0
801,0,0,0,0,99.05,19.45,141.2,0,529348.652416876,180892.2568048996,0.0
802,0,0,0,0,92.75,11.38,137.3,0,529344.2794450719,180898.1272692665,0.0
803,1,0,1,0,89.03,7.64,134.9,1,529342.0278692817,180901.69050496147,0.05555555555555555
804,1,0,1,0,51.89,10.82,90.12,1,529358.250735564,180943.50346543267,0.05555555555555555
805,2,0,2,0,45.73,17.09,87.23,1,529354.5849172977,180948.6048458597,0.1111111111111111
806,2,0,2,0,40.91,21.91,84.84999999999998,1,529352.1210227984,180952.7923315948,0.1111111111111111
807,1,0,1,0,11.31,11.31,118.81,1,529297.0232607818,180960.20454677407,0.05555555555555555
808,1,0,1,0,9.26,9.26,119.59,1,529293.1622829075,180964.98928696144,0.05555555555555555
809,0,0,0,0,8.63,8.63,118.71,0,529291.662592891,180969.5011714042,0.0
810,1,0,1,0,11.49,11.49,118.98,1,529289.0528770728,180974.09579383896,0.05555555555555555
811,3,0,3,0,15.93,15.93,119.95,1,529286.0336062261,180978.45804567487,0.16666666666666666
812,0,0,0,0,21.5,21.5,122.11,0,529282.0483573553,180982.68474955947,0.0
813,2,0,2,0,26.17,26.17,122.05,1,529280.2493108573,180988.07683377777,0.1111111111111111
814,1,0,1,0,31.61,23.62,123.7,1,529277.1523916672,180992.7700446227,0.05555555555555555
815,2,0,2,0,39.15,22.52,126.18,1,529273.0387185066,180999.32399465467,0.1111111111111111
816,1,0,1,0,40.82,14.6,133.39,1,529266.7215898505,180994.50229825647,0.05555555555555555
817,0,0,0,0,40.43,18.41,130.13,0,529269.4190710398,180997.345323246,0.0
818,0,0,0,0,60.8,24.63,135.42,0,529261.9586027679,181010.25079002473,0.0
819,0,0,0,0,53.23,27.18,131.66,0,529265.5951688507,181011.56402777229,0.0
820,0,0,0,0,61.3,14.97,140.17,0,529257.4478221821,181007.91653187887,0.0
821,0,0,0,0,50.88,18.01,150.41,0,529246.4467327141,181015.73802750395,0.0
822,1,0,1,0,49.57,20.77,146.05,1,529250.6807114956,181018.0652362206,0.05555555555555555
823,2,0,2,0,48.14,24.42,142.21,1,529254.4190052757,181020.82374766585,0.1111111111111111
824,0,0,0,0,46.06,29.13,138.78,0,529257.7859095396,181024.57160455297,0.0
825,0,0,0,0,36.0,35.26,145.47,0,529251.2955186177,181032.65171779957,0.0
826,0,0,0,0,31.95,31.95,147.85,0,529249.1329616577,181036.1350666289,0.0
827,1,0,1,0,27.56,27.56,150.8,1,529246.4969455226,181039.82082063577,0.05555555555555555
828,1,0,1,0,19.9,19.9,156.0,1,529242.0463042365,181046.46266245176,0.05555555555555555
829,1,0,1,0,14.61,14.61,159.3,1,529239.4471822071,181051.3288073488,0.05555555555555555
830,1,0,1,0,9.78,9.78,163.69,1,529235.8479106979,181056.06229690835,0.05555555555555555
831,0,0,0,0,48.64,14.89,160.67,0,529278.7583963905,181134.2952103728,0.0
832,0,0,0,0,53.81,19.97,160.56,0,529283.5084630534,181139.05815811935,0.0
833,0,0,0,0,55.4,20.66,157.73,0,529288.3604499404,181139.81460978455,0.0
834,0,0,0,0,60.34,14.87,157.52,0,529293.0003924427,181143.73074556296,0.0
835,0,0,0,0,65.1,10.0,156.14,0,529298.8459142019,181146.83353957013,0.0
836,0,0,0,0,70.17,8.16,155.04,0,529304.6914289801,181149.93634043232,0.0
837,0,0,0,0,76.15999999999998,9.71,155.78,0,529309.5837573315,181154.2809240676,0.0
838,0,0,0,0,78.51999999999998,12.46,155.08,0,529312.583024264,181155.41226700047,0.0
839,0,0,0,0,75.95999999999998,20.77,188.24,0,529266.3621094668,181160.98850397,0.0
840,0,0,0,0,79.31,27.61,185.76,0,529274.4228437685,181164.9916382986,0.0
841,0,0,0,0,85.62,15.76,185.29,0,529282.5614895975,181171.10681744548,0.0
842,0,0,0,0,90.06,9.36,183.49,0,529290.3697876688,181174.6815464084,0.0
843,0,0,0,0,95.09,9.15,183.27,0,529296.5885199192,181178.63785437704,0.0
844,0,0,0,0,102.31,15.61,184.87,0,529303.0220914484,181184.49868162224,0.0
845,0,0,0,0,83.4,16.39,155.99,0,529316.4442503084,181158.88660057908,0.0
846,0,0,0,0,89.78,24.57,155.81,0,529323.0684235609,181162.43124799844,0.0
847,3,0,3,0,108.39,15.75,184.58,1,529310.8196238236,181188.4951795929,0.16666666666666666
848,0,0,0,0,113.0,9.95,183.83,0,529317.4705906996,181190.98547807263,0.0
849,3,0,3,0,119.16,9.59,185.85,1,529322.62063721,181195.5476398688,0.16666666666666666
850,0,0,0,0,96.1,20.99,156.15,0,529329.2978805368,181165.96585920436,0.0
851,0,0,0,0,100.92,19.64,156.62,0,529333.9699676854,181168.6168227308,0.0
852,0,0,0,0,107.59,18.44,158.02,0,529339.9255381428,181172.56648724768,0.0
853,0,0,0,0,124.33,12.33,187.2,0,529327.5343701581,181199.048768164,0.0
854,0,0,0,0,128.64,15.91,187.74,0,529332.4749295446,181201.49555905347,0.0
855,0,0,0,0,134.34,9.68,189.84,0,529337.3779163942,181205.4184340273,0.0
856,0,0,0,0,114.82,12.37,159.5,0,529346.6705123032,181176.53625157927,0.0
857,0,0,0,0,121.11,9.06,161.46,0,529352.1051563906,181180.26166715453,0.0
858,0,1,1,0,140.07,10.03,192.44,1,529341.8808247555,181209.542136289,0.05555555555555555
859,0,0,0,0,181.72,21.78,266.47,0,529285.3832807825,181267.18586355745,0.0
860,0,0,0,0,183.88,28.3,265.95,0,529290.7345845242,181269.0100510445,0.0
861,0,0,0,0,187.25,22.17,266.49,0,529296.1906247186,181271.89193420857,0.0
862,0,0,0,0,189.68,16.95,266.27,0,529301.4103537161,181273.71278557793,0.0
863,1,0,1,0,193.25,9.88,265.59,1,529309.776937007,181276.0357272996,0.05555555555555555
864,0,0,0,0,194.65,8.32,264.6,0,529314.5025887836,181276.57798987464,0.0
865,0,0,0,0,188.91,14.78,258.01,0,529316.5054984163,181270.29880762412,0.0
866,0,0,0,0,184.89,19.69,253.0,0,529318.5970496944,181265.70992208,0.0
867,0,0,0,0,181.3,24.22,248.43,0,529320.5463054115,181261.53942617791,0.0
868,0,0,0,0,175.45,30.22,242.53,0,529320.8334931368,181255.42758847252,0.0
869,0,0,0,0,171.46,34.74,238.02,0,529321.8671523201,181251.02278761123,0.0
870,0,0,0,0,167.46,39.58,233.16,0,529323.4324473237,181246.42051131785,0.0
871,0,0,0,0,164.23,43.9,228.79,0,529325.376347004,181242.46088567495,0.0
872,0,0,0,0,157.39,36.57,218.71,0,529330.4750936569,181233.51742958144,0.0
873,0,0,0,0,152.0,29.48,211.6,0,529332.8834725227,181226.8265618356,0.0
874,0,0,0,0,148.01,24.22,206.3,0,529334.5910847485,181221.80590038167,0.0
875,0,0,0,0,145.08,19.15,201.36,0,529337.203573814,181217.44128468813,0.0
876,0,0,0,0,222.54,19.1,265.75,0,529366.7129874873,181289.09014002664,0.0
877,0,0,0,0,221.1,21.7,266.58,0,529362.3605766181,181289.40135016956,0.0
878,0,0,0,0,214.77,23.39,265.03,0,529352.8260454785,181286.41557455697,0.0
879,0,0,0,0,211.12,21.97,264.51,0,529346.6800165927,181284.78209637268,0.0
880,0,0,0,0,208.8,21.07,265.38,0,529340.5017813724,181284.41383655448,0.0
881,0,0,0,0,204.67,12.38,264.31,0,529334.5087801684,181281.9402479893,0.0
882,0,0,0,0,203.35,8.63,265.64,0,529329.3723365804,181282.02052696043,0.0
883,0,0,0,0,199.65,13.37,260.9,0,529331.3269626716,181277.6391665789,0.0
884,0,0,0,0,194.99,19.08,255.14,0,529333.3084258635,181272.20346453696,0.0
885,0,0,0,0,192.06,22.94,251.33,0,529334.846891898,181268.65553394376,0.0
886,0,0,0,0,188.44,27.22,246.98,0,529336.0067610648,181264.46495272135,0.0
887,0,0,0,0,183.75,33.18,241.02,0,529337.9936004832,181258.81838397525,0.0
888,0,0,0,0,181.28,36.6,237.64,0,529339.38977247,181255.6888430576,0.0
889,0,0,0,0,176.77,42.62,231.65,0,529341.5081853778,181250.04562426967,0.0
890,0,0,0,0,173.34,45.53,226.99,0,529343.1996985192,181245.6575709338,0.0
891,0,0,0,0,168.58,39.61,220.91,0,529344.7972176985,181239.7900901346,0.0
892,0,0,0,0,165.33,35.05,215.93,0,529347.0203729792,181235.2045646521,0.0
893,0,0,0,0,161.57,30.16,210.66,0,529348.727997103,181230.183907712,0.0
894,0,0,0,0,158.63,26.16,205.92,0,529350.8142246379,181225.80590342777,0.0
895,0,0,0,0,156.15,23.06,201.6,0,529352.889720515,181221.8496368804,0.0
896,1,0,1,0,150.86,13.65,191.61,1,529357.8623347644,181212.6919900276,0.05555555555555555
897,0,0,0,0,152.62,17.62,196.08,0,529354.8658572438,181216.6248114191,0.0
898,0,0,0,0,148.05,9.61,186.99,0,529359.4223045076,181208.3005928164,0.0
899,0,0,0,0,144.97,6.49,180.95,0,529362.0670287603,181202.67077885332,0.0
900,0,0,0,0,142.2,9.39,174.16,0,529365.6488405266,181196.43180581345,0.0
901,0,0,0,0,138.06,11.18,166.79,0,529367.6733113583,181189.3091691755,0.0
902,0,0,0,0,232.42,9.96,270.26,0,529378.1565695913,181294.6566079154,0.0
903,2,0,2,0,136.42,14.22,161.37,1,529370.6966547256,181184.32201289124,0.1111111111111111
904,0,0,0,0,134.22,23.25,154.95,0,529373.6152765248,181178.27716668855,0.0
905,0,0,0,0,131.31,15.77,147.32,0,529376.3029773788,181170.96041240508,0.0
906,4,0,4,0,130.19,10.32,140.89,1,529379.7478890817,181164.92896783535,0.2222222222222222
907,0,0,0,0,118.05,13.88,153.67,0,529355.7084397739,181173.17921346883,0.0
908,0,0,0,0,114.03,16.14,144.34,0,529358.9599667266,181164.39976744683,0.0
909,3,0,3,0,110.76,10.2,135.96,1,529361.6637554653,181156.45040047093,0.16666666666666666
910,0,0,0,0,110.33,7.57,131.26,0,529364.4024997271,181152.3000158649,0.0
911,0,0,0,0,108.87,9.46,124.77,0,529366.9264208964,181146.24511823247,0.0
912,5,0,5,0,72.70999999999998,46.99,108.64,1,529341.2994579652,181118.58416709228,0.2777777777777778
913,1,0,1,0,155.48,8.44,111.65,1,529389.8194688424,181136.4886956464,0.05555555555555555
914,3,0,3,0,140.55,6.17,102.11,1,529376.5469256934,181125.17851743023,0.16666666666666666
915,0,0,0,0,135.63,9.12,95.64,0,529379.3340134877,181119.1303248296,0.0
916,0,0,0,0,151.34,13.65,106.54,0,529391.3955924129,181131.46470266543,0.0
917,0,0,0,0,146.11,12.2,99.77,0,529393.9356621064,181124.777212714,0.0
918,0,0,0,0,130.36,15.17,88.83,0,529381.8687036088,181112.65369752856,0.0
919,0,0,0,0,124.93,22.19,81.59999999999998,0,529384.5457075926,181105.75868436525,0.0
920,2,2,4,0,139.73,18.68,91.37,1,529396.9134022736,181116.4128268976,0.2222222222222222
921,0,0,0,0,134.74,26.06,84.15,0,529400.2590167765,181109.11283522096,0.0
922,0,0,0,0,131.47,31.27,79.28,0,529402.493011021,181104.10559634856,0.0
923,0,0,0,0,127.86,34.89,73.72,0,529405.1431997871,181098.26493561896,0.0
924,0,0,0,0,122.7,40.39,66.05,0,529407.9840305938,181090.1080742019,0.0
925,0,0,0,0,107.21,49.24,55.25,0,529394.9369575005,181080.2806293196,0.0
926,1,0,1,0,110.33,43.02,61.03,1,529391.7658568935,181085.89702709016,0.05555555555555555
927,1,0,1,0,113.67,37.13,66.7,1,529388.8632738042,181091.30925805308,0.05555555555555555
928,1,0,1,0,118.93,29.7,74.08,1,529386.3124597524,181098.41848720115,0.05555555555555555
929,2,0,2,0,103.08,39.47,48.54,1,529397.3454814602,181073.58979107757,0.1111111111111111
930,0,0,0,0,99.09,33.29,42.31,0,529398.9538428403,181067.30059009284,0.0
931,1,0,1,0,118.0,43.28,58.97,1,529410.3892214119,181082.37360887547,0.05555555555555555
932,0,0,0,0,111.25,24.79,46.4,0,529417.7500460817,181066.32025610117,0.0
933,0,0,0,0,95.57,26.51,35.87,0,529401.2811800763,181060.6131886193,0.0
